name,latitude,longitude,place_id,vicinity
Sree Bhadra Devi Temple Peechingachira,9.988680499999997,76.40892459999999,ChIJxaeYjOYLCDsR_9j64Zx1QII,"XCQ5+FHF, Peechingachira - Kollampady Canal Road, Peechingachira, Kochi"
Peechinga Chira Bhagavathi Temple,9.988723499999999,76.4089237,ChIJnbcVEigLCDsR2KF7LmE5GYY,"c-0025-46, Puthenkurish Karimughal Road, Karimugal"
Kumbhappilly Kavu,9.9419332,76.4050089,ChIJAQAQbvx0CDsRdwFl55uNmrw,"WCR4+Q2C, Kumbhappilli, Thiruvaniyoor"
Kumbappilly Bagavathy Temple,9.941910299999998,76.4051616,ChIJP6TYogR1CDsRRY6mBm42trk,"WCR4+Q37, Kumbappilly, Thiruvaniyoor"
Velmuruga Swami Temple,9.9895418,76.4070429,ChIJew7RKiYLCDsREyyq-Ghbv7s,"XCQ4+RR7, Puthenkurish Karimughal Road, Vadayampathumala"
Sree Subrahmanya Swami Temple fact colony,9.9895821,76.4070036,ChIJnSjDGyYLCDsRNCyyzRjyX9A,"Reg No:353/99, Puthenkurish Karimughal Road, Karimughal"
Murugan temple parking,9.989556999999998,76.4071896,ChIJVfGHTQALCDsRzPIF7rI6HlM,"XCQ4+RR7, Puthenkurish Karimughal Road, Vadayampathumala"
Kavumthazham Sivakshethram,9.971516099999999,76.42620749999999,ChIJLSBfCqZ1CDsRMtsX5dSe6fw,"XCCG+JF4, Puthenkurish, Kochi"
Kavumthazham Sivakshethra Ground,9.971607899999999,76.4265951,ChIJuYdJPAB1CDsRtGhWTgsncek,"XCCG+PHX, Pannikuzhi - Kavumthazham Road, Puthenkurish, Kochi"
Charath temple,9.9807692,76.422326,ChIJMZynaM0KCDsR1Cj98csGdOA,"XCJC+8W4, Charath"
Sree Venugopala Krishna Swami Temple,10.1678217,76.2443816,ChIJVVWS0ZQaCDsRkgN9YgI4JBk,"569V+4QC, Chendamangalam"
Kalikulangara Temple,10.1328,76.228,ChIJiYNfA2MQCDsR4WNe8IYNPTQ,"46VG+RV8, Kalikulangara Kshetram Mutt, Kudiakkulangara Kalikulangara link Road, Nanthiattukunnam, North Paravur"
Muthappan Thara,10.1623016,76.22002429999999,ChIJCeZgTGAaCDsRognS4C-DeFc,"566C+W2C, Parayakad Pallam Thuruthu Bridge"
"Shri Kashi Math Samsthan, Pallipuram",10.1605611,76.1880398,ChIJuynZiRkaCDsR3F8hc8yt6-U,"556Q+66F, Vypin, Kadathu, Vypin"
Puliyampilly Temple,10.1104467,76.21942109999999,ChIJrcScevkQCDsRkpAN_3PC2xM,"Kadakkara, Ezhikkara, North Paravur"
"Challiyil Eswaramangalath Temple, Methala",10.2039791,76.1827962,ChIJOaAoStkbCDsRVd_xH0KmgtY,"653M+H4V, Kodungallur"
"Keraleswarapuram Temple, Anchappalam",10.2132435,76.1902325,ChIJVVVVWegbCDsRbBukmRy_oOg,"657R+73X, Anchapalam"
Sree Narayana Temple,10.0939169,76.2533247,ChIJ4-VZycgRCDsRVJQnTlhZixQ,"37V3+H88, Kottuvally Road, Paravur, Kottuvally"
Madathikkavu Bhagavathi Temple,10.2091912,76.2659037,ChIJ_dfcPDQbCDsRZVlDAJ2imf0,"Pooppathy, Thrissur"
Iranikulam Sree Mahadeva Temple,10.204554,76.2768826,ChIJ4e7c2M0ECDsRnJo8kgpddiA,"673G+RQC, Iranikkulam, Thrissur"
"Chullur Maniyathukavu Temple, (ചുള്ളൂർ - മണിയത്തുകാവ് ക്ഷേത്ര സമുച്ചയം )",10.2172518,76.2616879,ChIJ5erN3EgbCDsRLj3lDmy7o6c,"Chullur Maniyathukavu Temple P.O. Pooppathy Thrissur Kerala Pin: 680733, Malapallipuram"
Thankulam Mahadeva Temple,10.2236754,76.2677322,ChIJGUlGhE0bCDsRYtwo0kKL2lo,"67F9+F3H, Thankulam Temple Road, Malapallipuram"
Kuzhur Sree Subramanya Swamy Temple,10.2060739,76.2968345,ChIJZSV-VegECDsRSAxuBvfhAb0,"674W+CPG, Kuzhur"
Kavilkulangara Sri Krishna Temple,10.2088939,76.2953094,ChIJKwOaI-oECDsRiGHkM8oRK_Q,"675W+H43, Kuzhur"
Kodungallur Sree Kurumba Bagavathi Temple,10.2268551,76.19834519999999,ChIJLwRMf_QbCDsRSSOwDU-Zb34,"Thekkenada Road, Kodungallur"
Thiruvanchikulam Mahadeva Temple - Paadal Petra Sthalam,10.2103342,76.2063482,ChIJfff1HL4bCDsRxhRa1ww3DWU,"6664+4GQ, Kodungallur- Ernakulam, Highway, Kottapuram, Kodungallur"
Sringapuram Mahadeva Temple,10.2180632,76.201139,ChIJRx1A0ewbCDsR1wz1dDnJDsE,"6692+6FC, Sringapuram, Kodungallur"
Varapuzha Paradevatha Temple,10.1563133,76.2234014,ChIJH-O7-NUbCDsRD69xSh8JgxA,"564F+64P, Cheriya Pallam Thuruth, Karimpadam"
Erandathara temple,10.1568273,76.22221739999999,ChIJJ3UrLQAbCDsRqnAZ1_GUqQ0,"564C+PVP, Cheriya Pallam Thuruth, Karimpadam"
Muthassiamma temple,10.1532986,76.2243472,ChIJP3QMO9MbCDsR5OjASdWnF9k,"563F+4J6, Kannankulangara link Road, Ernakulam, North Paravur"
Erreppadam Temple,10.157445,76.2247472,ChIJX36QRvcbCDsRyecwz3cbYB0,"564F+XVH, Cheriya Pallam Thuruth, North Paravur"
ERANDATHARA SREE NAGARAJA TEMPLE,10.1535617,76.2218098,ChIJ0ca1J3obCDsRm4QbajxMd1U,"Thattukadavu Bridge, Kannankulangara Temple Road, Cheriya Pallam Thuruth, North Paravur"
ആന കോട്ട,10.1520511,76.2237997,ChIJoY7_UYQbCDsRDibUIBq6bro,"562F+MC5, Ernakulam, North Paravur"
Ettiyattu Temple,10.1547485,76.2203336,ChIJMVhfk3waCDsRD7lPWSaLMn4,"563C+V4W, Kochi"
Shastha Temple,10.1515781,76.22476429999999,ChIJB5UbVocaCDsR8G179atL47E,"683513, North Paravur"
Thrikkeparambu Temple,10.1586252,76.22611839999999,ChIJM0SET4gaCDsR-3SUVJih350,"565G+FC5, Cheriya Pallam Thuruth"
Kannankulangara Sreekrishna Temple,10.151391,76.2237407,ChIJ__-_430aCDsRkmoOKARVoXM,"562F+HF5, Kannankulangara Temple Road, North Paravoor, North Paravur"
"Samooha Madom, Parur",10.1516088,76.22520209999999,ChIJtd1I9WgbCDsRIofBn1GKO2A,"562G+J3W, Kannankulangara Temple Road, Ernakulam, North Paravur"
Peedampally Madapathy Temple,10.1593565,76.22571839999999,ChIJ-wOxKwAbCDsRPtPBbTloxLA,"565G+P7W, Cheriya Pallam Thuruth, Karimpadam"
Sree Saraswathy Balasubrahmanya Swami Temple,10.1550392,76.21928249999999,ChIJG9lVn3waCDsRmIchkN_Ft4A,"5649+2P7, Kochi"
Aanattu Kalari Kshetram,10.1567695,76.218475,ChIJdybTIHsaCDsR0MBfn9D6kxw,"5649+P95, Aanat Road, North Patavur, Vadakkekara, Kochi"
Sree Chandana Mariyamman Temple,10.1500896,76.22085349999999,ChIJE0-mkX4aCDsRzwQ_DWa1AVs,"683513., North Paravur"
Sree Bhuvaneswari Temple,10.1544448,76.21764499999999,ChIJ240DbXsaCDsR40-mHisDJAU,"5639+Q3C, Kochi"
"Chillikoodam Bhadrakali Temple Office,",10.1539366,76.23032450000001,ChIJ9_kFgYYaCDsR6-bQQmo6wE4,"563J+H4G, North Paravoor"
Manapallil family temple,10.1498955,76.2278844,ChIJAee9FQAbCDsR9W3cVdebSfg,"46XH+X52, North Paravur"
Kottarappatt Ayyappa Temple,10.148832,76.2218829,ChIJA70lYX8aCDsRm_P2WBwANuU,"46XC+GQJ, Ernakulam, North Paravur"
Thoranathingal Devi Temple,10.154958,76.2165637,ChIJYYx7InsaCDsRoqFD8J9lUe4,"5638+XJP, Kochi"
Thoranathingal Bhagavati Temple,10.1549164,76.216489,ChIJX62hGHsaCDsRUEFx1REYOMw,"5638+XH9, Kochi"
Avuthottil temple Neendoor,10.1572338,76.2165801,ChIJ3_yytlMbCDsREG603bB-1uY,"5648+VJW, Neendoor"
Uchini Mahakali Amman Kovil,10.1484474,76.2266777,ChIJ6_TdWIAaCDsRyMMky3pP0Xo,"46XG+9MF, Main Road, North Paravur"
Chillikoodam Sree Bhadrakali Temple,10.1537511,76.2313047,ChIJqbQMgYYaCDsRdVDVmNjwhn8,"563J+GG3, North Paravoor, North Paravur"
Karikkumparambil-Vishnumaya-Karimkutti-Kallanchanmuri God's Temple,10.1502999,76.2297182,ChIJEUHRl6gbCDsRhCeZ-a0jfqQ,"Karikkumparambil House, near Thalakkat Temple, Kedamangalam"
Aickera Kudumba kshethram,10.1558774,76.23222779999999,ChIJRToQZBkbCDsRLGRGAe-PYlA,"564J+9V5, Cheriya Pallam Thuruth, Karimpadam"
Nambooriyachan Aal,10.1486066,76.2287131,ChIJM7XvOGAbCDsRxlEPxNOz-ZY,"46XH+CFW, Gurudarshan Building, Main Road, North Paravur"
Sumesh kadassery,10.1583483,76.2318248,ChIJT_-_QAAbCDsRQ9a_bdgS5_E,"565J+8PP, North Paravur"
Thotathil Vishnumaya chaathan Kshethram,10.1566778,76.23245279999999,ChIJJZJ7tSsbCDsRXrvR_iBf6Bk,"564J+MXG, Thooyithara Road, North Paravur"
Thooyithara SNDP Branch No.4751,10.1579951,76.2322588,ChIJUZQlPOEbCDsROM3Lu3KnV3E,"565J+5WR, Thooyithara Road, North Paravur"
Sree Valleshwari Temple Karimpadam,10.1602173,76.2315421,ChIJNah7244aCDsRU11AOSrn73I,"566J+3JM, Karimpadam Road, Aarankaavu, Karimpadam"
അന്നപൂർണ ഭഗവതി ക്ഷേത്രം,10.1602386,76.2160857,ChIJbZzjg8sbCDsRQXxk_vhiLrY,"5668+3CW, North Paravur"
Ramankulangara Temple,10.1615324,76.2163716,ChIJSSjfK2QaCDsRJRyjFbxHk0Q,"5668+JG9, Ramankulangara Temple Road"
Chiyan kovil,10.1458568,76.2256899,ChIJQY293bYbCDsRqLyDoN_fwwk,"46WG+87W, Venkatachalapathy Road, North Paravur"
Marayil bhagavathi sree muthappan temple,10.158791,76.2334955,ChIJJxpOSQAbCDsRS-bCL6DjqPw,"Bharanimukku, Karimpadam"
Sree Venkatachalapathy GSB Temple,10.1451545,76.2255478,ChIJpzLZ738QCDsRDogHmzrzHr4,"46WG+367, North Paravur"
Gowda Saraswatha Temple,10.1451455,76.2255514,ChIJcyAP8H8QCDsR7P2IWKmDFSE,"46WG+363, North Paravur"
Agni Gandari amman kovil,10.1457749,76.21868839999999,ChIJhdL_v2sbCDsR5QA30r_-DYM,"46W9+8F4, Infant Jesus Public School Road, North Paravur"
Guruthippadam Temple,10.166513,76.22237299999999,ChIJk4rsZWAaCDsR2tYGRxAq3Fo,"568C+JW5, Koottukadu Road, Parayakad"
Manappilly Annapoorneswari Temple,10.14455,76.227215,ChIJ5VgudQARCDsRz8HddQj0CN8,"46VG+RV8, North Paravur"
Sri Agni Gandhari Amman Kovil,10.14455,76.227215,ChIJqelxxSQRCDsRW_570lW6WSA,"46VG+RV8, North Paravur"
ERAKKATHAAL PARAVOOTHARA,10.14455,76.227215,ChIJXbrEV7YRCDsRGpj0l3JW30w,"46VG+RV8, North Paravur"
